"instance_id";"provider_id";"schedule_date";"session";"location_id";"template_id";"generated_from_template";"notes"
1686;3;"2025-04-16";"FD";11;210;1;""
1687;13;"2025-04-16";"FD";23;265;1;""
1688;1;"2025-04-16";"FD";23;266;1;""
1689;5;"2025-04-16";"FD";50;309;1;""
1690;12;"2025-04-16";"FD";56;321;1;""
1691;6;"2025-05-14";"FD";2;23;1;""
1692;4;"2025-05-14";"FD";2;24;1;""
1693;7;"2025-05-14";"FD";4;68;1;""
1694;16;"2025-05-14";"FD";6;123;1;""
1695;11;"2025-05-14";"FD";6;124;1;""
1696;8;"2025-05-14";"FD";6;125;1;""
1697;2;"2025-05-14";"FD";6;126;1;""
1698;15;"2025-05-14";"FD";8;177;1;""
1699;10;"2025-05-14";"FD";8;178;1;""
1700;9;"2025-05-14";"FD";11;209;1;""
1701;3;"2025-05-14";"FD";11;210;1;""
1702;13;"2025-05-14";"FD";23;265;1;""
1703;1;"2025-05-14";"FD";23;266;1;""
1704;5;"2025-05-14";"FD";50;309;1;""
1705;12;"2025-05-14";"FD";56;321;1;""
1706;6;"2025-06-11";"FD";2;23;1;""
1707;4;"2025-06-11";"FD";2;24;1;""
1708;7;"2025-06-11";"FD";4;68;1;""
1709;16;"2025-06-11";"FD";6;123;1;""
1710;11;"2025-06-11";"FD";6;124;1;""
1711;8;"2025-06-11";"FD";6;125;1;""
1712;2;"2025-06-11";"FD";6;126;1;""
1713;15;"2025-06-11";"FD";8;177;1;""
1714;10;"2025-06-11";"FD";8;178;1;""
1715;9;"2025-06-11";"FD";11;209;1;""
1716;3;"2025-06-11";"FD";11;210;1;""
1717;13;"2025-06-11";"FD";23;265;1;""
1718;1;"2025-06-11";"FD";23;266;1;""
1719;5;"2025-06-11";"FD";50;309;1;""
1720;12;"2025-06-11";"FD";56;321;1;""
1721;6;"2025-07-16";"FD";2;23;1;""
1722;4;"2025-07-16";"FD";2;24;1;""
1723;7;"2025-07-16";"FD";4;68;1;""
1724;16;"2025-07-16";"FD";6;123;1;""
1725;11;"2025-07-16";"FD";6;124;1;""
1726;8;"2025-07-16";"FD";6;125;1;""
1727;2;"2025-07-16";"FD";6;126;1;""
1728;15;"2025-07-16";"FD";8;177;1;""
1729;10;"2025-07-16";"FD";8;178;1;""
1730;9;"2025-07-16";"FD";11;209;1;""
1731;3;"2025-07-16";"FD";11;210;1;""
1732;13;"2025-07-16";"FD";23;265;1;""
1733;1;"2025-07-16";"FD";23;266;1;""
1734;5;"2025-07-16";"FD";50;309;1;""
1735;12;"2025-07-16";"FD";56;321;1;""
1736;6;"2025-08-13";"FD";2;23;1;""
1737;4;"2025-08-13";"FD";2;24;1;""
1738;7;"2025-08-13";"FD";4;68;1;""
1739;16;"2025-08-13";"FD";6;123;1;""
1740;11;"2025-08-13";"FD";6;124;1;""
1741;8;"2025-08-13";"FD";6;125;1;""
1742;2;"2025-08-13";"FD";6;126;1;""
1743;15;"2025-08-13";"FD";8;177;1;""
1744;10;"2025-08-13";"FD";8;178;1;""
1745;9;"2025-08-13";"FD";11;209;1;""
1746;3;"2025-08-13";"FD";11;210;1;""
1747;13;"2025-08-13";"FD";23;265;1;""
1748;1;"2025-08-13";"FD";23;266;1;""
1749;5;"2025-08-13";"FD";50;309;1;""
1750;12;"2025-08-13";"FD";56;321;1;""
1751;6;"2025-09-17";"FD";2;23;1;""
1752;4;"2025-09-17";"FD";2;24;1;""
1753;7;"2025-09-17";"FD";4;68;1;""
1754;16;"2025-09-17";"FD";6;123;1;""
1755;11;"2025-09-17";"FD";6;124;1;""
1756;8;"2025-09-17";"FD";6;125;1;""
1757;2;"2025-09-17";"FD";6;126;1;""
1758;15;"2025-09-17";"FD";8;177;1;""
1759;10;"2025-09-17";"FD";8;178;1;""
1760;9;"2025-09-17";"FD";11;209;1;""
1761;3;"2025-09-17";"FD";11;210;1;""
1762;13;"2025-09-17";"FD";23;265;1;""
1763;1;"2025-09-17";"FD";23;266;1;""
1764;5;"2025-09-17";"FD";50;309;1;""
1765;12;"2025-09-17";"FD";56;321;1;""
1766;6;"2025-10-15";"FD";2;23;1;""
1767;4;"2025-10-15";"FD";2;24;1;""
1768;7;"2025-10-15";"FD";4;68;1;""
1769;16;"2025-10-15";"FD";6;123;1;""
1770;11;"2025-10-15";"FD";6;124;1;""
1771;8;"2025-10-15";"FD";6;125;1;""
1772;2;"2025-10-15";"FD";6;126;1;""
1773;15;"2025-10-15";"FD";8;177;1;""
1774;10;"2025-10-15";"FD";8;178;1;""
1775;9;"2025-10-15";"FD";11;209;1;""
1776;3;"2025-10-15";"FD";11;210;1;""
1777;13;"2025-10-15";"FD";23;265;1;""
1778;1;"2025-10-15";"FD";23;266;1;""
1779;5;"2025-10-15";"FD";50;309;1;""
1780;12;"2025-10-15";"FD";56;321;1;""
1781;6;"2025-11-12";"FD";2;23;1;""
1782;4;"2025-11-12";"FD";2;24;1;""
1783;7;"2025-11-12";"FD";4;68;1;""
1784;16;"2025-11-12";"FD";6;123;1;""
1785;11;"2025-11-12";"FD";6;124;1;""
1786;8;"2025-11-12";"FD";6;125;1;""
1787;2;"2025-11-12";"FD";6;126;1;""
1788;15;"2025-11-12";"FD";8;177;1;""
1789;10;"2025-11-12";"FD";8;178;1;""
1790;9;"2025-11-12";"FD";11;209;1;""
1791;3;"2025-11-12";"FD";11;210;1;""
1792;13;"2025-11-12";"FD";23;265;1;""
1793;1;"2025-11-12";"FD";23;266;1;""
1794;5;"2025-11-12";"FD";50;309;1;""
1795;12;"2025-11-12";"FD";56;321;1;""
1796;6;"2025-12-17";"FD";2;23;1;""
1797;4;"2025-12-17";"FD";2;24;1;""
1798;7;"2025-12-17";"FD";4;68;1;""
1799;16;"2025-12-17";"FD";6;123;1;""
1800;11;"2025-12-17";"FD";6;124;1;""
1801;8;"2025-12-17";"FD";6;125;1;""
1802;2;"2025-12-17";"FD";6;126;1;""
1803;15;"2025-12-17";"FD";8;177;1;""
1804;10;"2025-12-17";"FD";8;178;1;""
1805;9;"2025-12-17";"FD";11;209;1;""
1806;3;"2025-12-17";"FD";11;210;1;""
1807;13;"2025-12-17";"FD";23;265;1;""
1808;1;"2025-12-17";"FD";23;266;1;""
1809;5;"2025-12-17";"FD";50;309;1;""
1810;12;"2025-12-17";"FD";56;321;1;""
1811;8;"2025-01-16";"FD";2;13;1;""
1812;1;"2025-01-16";"FD";2;14;1;""
1813;5;"2025-01-16";"FD";4;59;1;""
1814;3;"2025-01-16";"FD";4;60;1;""
1815;16;"2025-01-16";"FD";6;108;1;""
1816;10;"2025-01-16";"FD";6;109;1;""
1817;4;"2025-01-16";"FD";6;110;1;""
1818;9;"2025-01-16";"FD";11;203;1;""
1819;11;"2025-01-16";"FD";23;262;1;"Starting Aug 2025"
1820;13;"2025-01-16";"FD";27;281;1;""
1821;7;"2025-01-16";"FD";36;291;1;""
1822;6;"2025-01-16";"FD";50;302;1;""
1823;2;"2025-01-16";"PM";102;350;1;""
1824;15;"2025-01-16";"FD";228;368;1;""
1825;2;"2025-01-16";"AM";261;376;1;""
1826;12;"2025-01-16";"FD";272;377;1;""
1827;8;"2025-02-13";"FD";2;13;1;""
1828;1;"2025-02-13";"FD";2;14;1;""
1829;5;"2025-02-13";"FD";4;59;1;""
1830;3;"2025-02-13";"FD";4;60;1;""
1831;16;"2025-02-13";"FD";6;108;1;""
1832;10;"2025-02-13";"FD";6;109;1;""
1833;4;"2025-02-13";"FD";6;110;1;""
1834;9;"2025-02-13";"FD";11;203;1;""
1835;11;"2025-02-13";"FD";23;262;1;"Starting Aug 2025"
1836;13;"2025-02-13";"FD";27;281;1;""
1837;7;"2025-02-13";"FD";36;291;1;""
1838;6;"2025-02-13";"FD";50;302;1;""
1839;2;"2025-02-13";"PM";102;350;1;""
1840;15;"2025-02-13";"FD";228;368;1;""
1841;2;"2025-02-13";"AM";261;376;1;""
1842;12;"2025-02-13";"FD";272;377;1;""
1843;8;"2025-03-13";"FD";2;13;1;""
1844;1;"2025-03-13";"FD";2;14;1;""
1845;5;"2025-03-13";"FD";4;59;1;""
1846;3;"2025-03-13";"FD";4;60;1;""
1847;16;"2025-03-13";"FD";6;108;1;""
1848;10;"2025-03-13";"FD";6;109;1;""
1849;4;"2025-03-13";"FD";6;110;1;""
1850;9;"2025-03-13";"FD";11;203;1;""
1851;11;"2025-03-13";"FD";23;262;1;"Starting Aug 2025"
1852;13;"2025-03-13";"FD";27;281;1;""
1853;7;"2025-03-13";"FD";36;291;1;""
1854;6;"2025-03-13";"FD";50;302;1;""
1855;2;"2025-03-13";"PM";102;350;1;""
1856;15;"2025-03-13";"FD";228;368;1;""
1857;2;"2025-03-13";"AM";261;376;1;""
1858;12;"2025-03-13";"FD";272;377;1;""
1859;8;"2025-04-17";"FD";2;13;1;""
1860;1;"2025-04-17";"FD";2;14;1;""
1861;5;"2025-04-17";"FD";4;59;1;""
1862;3;"2025-04-17";"FD";4;60;1;""
1863;16;"2025-04-17";"FD";6;108;1;""
1864;10;"2025-04-17";"FD";6;109;1;""
1865;4;"2025-04-17";"FD";6;110;1;""
1866;9;"2025-04-17";"FD";11;203;1;""
1867;11;"2025-04-17";"FD";23;262;1;"Starting Aug 2025"
1868;13;"2025-04-17";"FD";27;281;1;""
1869;7;"2025-04-17";"FD";36;291;1;""
1870;6;"2025-04-17";"FD";50;302;1;""
1871;2;"2025-04-17";"PM";102;350;1;""
1872;15;"2025-04-17";"FD";228;368;1;""
1873;2;"2025-04-17";"AM";261;376;1;""
1874;12;"2025-04-17";"FD";272;377;1;""
1875;8;"2025-05-15";"FD";2;13;1;""
1876;1;"2025-05-15";"FD";2;14;1;""
1877;5;"2025-05-15";"FD";4;59;1;""
1878;3;"2025-05-15";"FD";4;60;1;""
1879;16;"2025-05-15";"FD";6;108;1;""
1880;10;"2025-05-15";"FD";6;109;1;""
1881;4;"2025-05-15";"FD";6;110;1;""
1882;9;"2025-05-15";"FD";11;203;1;""
1883;11;"2025-05-15";"FD";23;262;1;"Starting Aug 2025"
1884;13;"2025-05-15";"FD";27;281;1;""
1885;7;"2025-05-15";"FD";36;291;1;""
1886;6;"2025-05-15";"FD";50;302;1;""
1887;2;"2025-05-15";"PM";102;350;1;""
1888;15;"2025-05-15";"FD";228;368;1;""
1889;2;"2025-05-15";"AM";261;376;1;""
1890;12;"2025-05-15";"FD";272;377;1;""
1891;8;"2025-06-12";"FD";2;13;1;""
1892;1;"2025-06-12";"FD";2;14;1;""
1893;5;"2025-06-12";"FD";4;59;1;""
1894;3;"2025-06-12";"FD";4;60;1;""
1895;16;"2025-06-12";"FD";6;108;1;""
1896;10;"2025-06-12";"FD";6;109;1;""
1897;4;"2025-06-12";"FD";6;110;1;""
1898;9;"2025-06-12";"FD";11;203;1;""
1899;11;"2025-06-12";"FD";23;262;1;"Starting Aug 2025"
1900;13;"2025-06-12";"FD";27;281;1;""
1901;7;"2025-06-12";"FD";36;291;1;""
1902;6;"2025-06-12";"FD";50;302;1;""
1903;2;"2025-06-12";"PM";102;350;1;""
1904;15;"2025-06-12";"FD";228;368;1;""
1905;2;"2025-06-12";"AM";261;376;1;""
1906;12;"2025-06-12";"FD";272;377;1;""
1907;8;"2025-07-17";"FD";2;13;1;""
1908;1;"2025-07-17";"FD";2;14;1;""
1909;5;"2025-07-17";"FD";4;59;1;""
1910;3;"2025-07-17";"FD";4;60;1;""
1911;16;"2025-07-17";"FD";6;108;1;""
1912;10;"2025-07-17";"FD";6;109;1;""
1913;4;"2025-07-17";"FD";6;110;1;""
1914;9;"2025-07-17";"FD";11;203;1;""
1915;11;"2025-07-17";"FD";23;262;1;"Starting Aug 2025"
1916;13;"2025-07-17";"FD";27;281;1;""
1917;7;"2025-07-17";"FD";36;291;1;""
1918;6;"2025-07-17";"FD";50;302;1;""
1919;2;"2025-07-17";"PM";102;350;1;""
1920;15;"2025-07-17";"FD";228;368;1;""
1921;2;"2025-07-17";"AM";261;376;1;""
1922;12;"2025-07-17";"FD";272;377;1;""
1923;8;"2025-08-14";"FD";2;13;1;""
1924;1;"2025-08-14";"FD";2;14;1;""
1925;5;"2025-08-14";"FD";4;59;1;""
1926;3;"2025-08-14";"FD";4;60;1;""
1927;16;"2025-08-14";"FD";6;108;1;""
1928;10;"2025-08-14";"FD";6;109;1;""
1929;4;"2025-08-14";"FD";6;110;1;""
1930;9;"2025-08-14";"FD";11;203;1;""
1931;11;"2025-08-14";"FD";23;262;1;"Starting Aug 2025"
1932;13;"2025-08-14";"FD";27;281;1;""
1933;7;"2025-08-14";"FD";36;291;1;""
1934;6;"2025-08-14";"FD";50;302;1;""
1935;2;"2025-08-14";"PM";102;350;1;""
1936;15;"2025-08-14";"FD";228;368;1;""
1937;2;"2025-08-14";"AM";261;376;1;""
1938;12;"2025-08-14";"FD";272;377;1;""
1939;8;"2025-09-18";"FD";2;13;1;""
1940;1;"2025-09-18";"FD";2;14;1;""
1941;5;"2025-09-18";"FD";4;59;1;""
1942;3;"2025-09-18";"FD";4;60;1;""
1943;16;"2025-09-18";"FD";6;108;1;""
1944;10;"2025-09-18";"FD";6;109;1;""
1945;4;"2025-09-18";"FD";6;110;1;""
1946;9;"2025-09-18";"FD";11;203;1;""
1947;11;"2025-09-18";"FD";23;262;1;"Starting Aug 2025"
1948;13;"2025-09-18";"FD";27;281;1;""
1949;7;"2025-09-18";"FD";36;291;1;""
1950;6;"2025-09-18";"FD";50;302;1;""
1951;2;"2025-09-18";"PM";102;350;1;""
1952;15;"2025-09-18";"FD";228;368;1;""
1953;2;"2025-09-18";"AM";261;376;1;""
1954;12;"2025-09-18";"FD";272;377;1;""
1955;8;"2025-10-16";"FD";2;13;1;""
1956;1;"2025-10-16";"FD";2;14;1;""
1957;5;"2025-10-16";"FD";4;59;1;""
1958;3;"2025-10-16";"FD";4;60;1;""
1959;16;"2025-10-16";"FD";6;108;1;""
1960;10;"2025-10-16";"FD";6;109;1;""
1961;4;"2025-10-16";"FD";6;110;1;""
1962;9;"2025-10-16";"FD";11;203;1;""
1963;11;"2025-10-16";"FD";23;262;1;"Starting Aug 2025"
1964;13;"2025-10-16";"FD";27;281;1;""
1965;7;"2025-10-16";"FD";36;291;1;""
1966;6;"2025-10-16";"FD";50;302;1;""
1967;2;"2025-10-16";"PM";102;350;1;""
1968;15;"2025-10-16";"FD";228;368;1;""
1969;2;"2025-10-16";"AM";261;376;1;""
1970;12;"2025-10-16";"FD";272;377;1;""
1971;8;"2025-11-13";"FD";2;13;1;""
1972;1;"2025-11-13";"FD";2;14;1;""
1973;5;"2025-11-13";"FD";4;59;1;""
1974;3;"2025-11-13";"FD";4;60;1;""
1975;16;"2025-11-13";"FD";6;108;1;""
1976;10;"2025-11-13";"FD";6;109;1;""
1977;4;"2025-11-13";"FD";6;110;1;""
1978;9;"2025-11-13";"FD";11;203;1;""
1979;11;"2025-11-13";"FD";23;262;1;"Starting Aug 2025"
1980;13;"2025-11-13";"FD";27;281;1;""
1981;7;"2025-11-13";"FD";36;291;1;""
1982;6;"2025-11-13";"FD";50;302;1;""
1983;2;"2025-11-13";"PM";102;350;1;""
1984;15;"2025-11-13";"FD";228;368;1;""
1985;2;"2025-11-13";"AM";261;376;1;""
1986;12;"2025-11-13";"FD";272;377;1;""
1987;8;"2025-12-18";"FD";2;13;1;""
1988;1;"2025-12-18";"FD";2;14;1;""
1989;5;"2025-12-18";"FD";4;59;1;""
1990;3;"2025-12-18";"FD";4;60;1;""
1991;16;"2025-12-18";"FD";6;108;1;""
1992;10;"2025-12-18";"FD";6;109;1;""
1993;4;"2025-12-18";"FD";6;110;1;""
1994;9;"2025-12-18";"FD";11;203;1;""
1995;11;"2025-12-18";"FD";23;262;1;"Starting Aug 2025"
1996;13;"2025-12-18";"FD";27;281;1;""
1997;7;"2025-12-18";"FD";36;291;1;""
1998;6;"2025-12-18";"FD";50;302;1;""
1999;2;"2025-12-18";"PM";102;350;1;""
2000;15;"2025-12-18";"FD";228;368;1;""
2001;2;"2025-12-18";"AM";261;376;1;""
2002;12;"2025-12-18";"FD";272;377;1;""
2003;2;"2025-01-17";"PM";1;1;1;""
2004;5;"2025-01-17";"FD";2;6;1;""
2005;9;"2025-01-17";"FD";4;48;1;""
2006;3;"2025-01-17";"FD";4;49;1;""
2007;16;"2025-01-17";"FD";6;92;1;""
2008;15;"2025-01-17";"FD";6;93;1;""
2009;7;"2025-01-17";"FD";6;94;1;""
2010;8;"2025-01-17";"FD";8;163;1;""
2011;1;"2025-01-17";"FD";8;164;1;""
2012;2;"2025-01-17";"AM";14;221;1;""
2013;6;"2025-01-17";"FD";17;230;1;""
2014;10;"2025-01-17";"FD";23;258;1;""
2015;4;"2025-01-17";"FD";23;259;1;""
2016;13;"2025-01-17";"FD";27;280;1;"QOM"
2017;11;"2025-01-17";"FD";349;382;1;""
2018;12;"2025-01-17";"FD";350;383;1;""
2019;2;"2025-02-14";"PM";1;1;1;""
2020;5;"2025-02-14";"FD";2;6;1;""
2021;9;"2025-02-14";"FD";4;48;1;""
2022;3;"2025-02-14";"FD";4;49;1;""
2023;16;"2025-02-14";"FD";6;92;1;""
2024;15;"2025-02-14";"FD";6;93;1;""
2025;7;"2025-02-14";"FD";6;94;1;""
2026;8;"2025-02-14";"FD";8;163;1;""
2027;1;"2025-02-14";"FD";8;164;1;""
2028;2;"2025-02-14";"AM";14;221;1;""
2029;6;"2025-02-14";"FD";17;230;1;""
2030;10;"2025-02-14";"FD";23;258;1;""
2031;4;"2025-02-14";"FD";23;259;1;""
2032;13;"2025-02-14";"FD";27;280;1;"QOM"
2033;11;"2025-02-14";"FD";349;382;1;""
2034;12;"2025-02-14";"FD";350;383;1;""
2035;2;"2025-03-14";"PM";1;1;1;""
2036;5;"2025-03-14";"FD";2;6;1;""
2037;9;"2025-03-14";"FD";4;48;1;""
2038;3;"2025-03-14";"FD";4;49;1;""
2039;16;"2025-03-14";"FD";6;92;1;""
2040;15;"2025-03-14";"FD";6;93;1;""
2041;7;"2025-03-14";"FD";6;94;1;""
2042;8;"2025-03-14";"FD";8;163;1;""
2043;1;"2025-03-14";"FD";8;164;1;""
2044;2;"2025-03-14";"AM";14;221;1;""
2045;6;"2025-03-14";"FD";17;230;1;""
2046;10;"2025-03-14";"FD";23;258;1;""
2047;4;"2025-03-14";"FD";23;259;1;""
2048;13;"2025-03-14";"FD";27;280;1;"QOM"
2049;11;"2025-03-14";"FD";349;382;1;""
2050;12;"2025-03-14";"FD";350;383;1;""
2051;2;"2025-04-18";"PM";1;1;1;""
2052;5;"2025-04-18";"FD";2;6;1;""
2053;9;"2025-04-18";"FD";4;48;1;""
2054;3;"2025-04-18";"FD";4;49;1;""
2055;16;"2025-04-18";"FD";6;92;1;""
2056;15;"2025-04-18";"FD";6;93;1;""
2057;7;"2025-04-18";"FD";6;94;1;""
2058;8;"2025-04-18";"FD";8;163;1;""
2059;1;"2025-04-18";"FD";8;164;1;""
2060;2;"2025-04-18";"AM";14;221;1;""
2061;6;"2025-04-18";"FD";17;230;1;""
2062;10;"2025-04-18";"FD";23;258;1;""
2063;4;"2025-04-18";"FD";23;259;1;""
2064;13;"2025-04-18";"FD";27;280;1;"QOM"
2065;11;"2025-04-18";"FD";349;382;1;""
2066;12;"2025-04-18";"FD";350;383;1;""
2067;2;"2025-05-16";"PM";1;1;1;""
2068;5;"2025-05-16";"FD";2;6;1;""
2069;9;"2025-05-16";"FD";4;48;1;""
2070;3;"2025-05-16";"FD";4;49;1;""
2071;16;"2025-05-16";"FD";6;92;1;""
2072;15;"2025-05-16";"FD";6;93;1;""
2073;7;"2025-05-16";"FD";6;94;1;""
2074;8;"2025-05-16";"FD";8;163;1;""
2075;1;"2025-05-16";"FD";8;164;1;""
2076;2;"2025-05-16";"AM";14;221;1;""
2077;6;"2025-05-16";"FD";17;230;1;""
2078;10;"2025-05-16";"FD";23;258;1;""
2079;4;"2025-05-16";"FD";23;259;1;""
2080;13;"2025-05-16";"FD";27;280;1;"QOM"
2081;11;"2025-05-16";"FD";349;382;1;""
2082;12;"2025-05-16";"FD";350;383;1;""
2083;2;"2025-06-13";"PM";1;1;1;""
2084;5;"2025-06-13";"FD";2;6;1;""
2085;9;"2025-06-13";"FD";4;48;1;""
2086;3;"2025-06-13";"FD";4;49;1;""
2087;16;"2025-06-13";"FD";6;92;1;""
2088;15;"2025-06-13";"FD";6;93;1;""
2089;7;"2025-06-13";"FD";6;94;1;""
2090;8;"2025-06-13";"FD";8;163;1;""
2091;1;"2025-06-13";"FD";8;164;1;""
2092;2;"2025-06-13";"AM";14;221;1;""
2093;6;"2025-06-13";"FD";17;230;1;""
2094;10;"2025-06-13";"FD";23;258;1;""
2095;4;"2025-06-13";"FD";23;259;1;""
2096;13;"2025-06-13";"FD";27;280;1;"QOM"
2097;11;"2025-06-13";"FD";349;382;1;""
2098;12;"2025-06-13";"FD";350;383;1;""
2099;2;"2025-07-18";"PM";1;1;1;""
2100;5;"2025-07-18";"FD";2;6;1;""
2101;9;"2025-07-18";"FD";4;48;1;""
2102;3;"2025-07-18";"FD";4;49;1;""
2103;16;"2025-07-18";"FD";6;92;1;""
2104;15;"2025-07-18";"FD";6;93;1;""
2105;7;"2025-07-18";"FD";6;94;1;""
2106;8;"2025-07-18";"FD";8;163;1;""
2107;1;"2025-07-18";"FD";8;164;1;""
2108;2;"2025-07-18";"AM";14;221;1;""
2109;6;"2025-07-18";"FD";17;230;1;""
2110;10;"2025-07-18";"FD";23;258;1;""
2111;4;"2025-07-18";"FD";23;259;1;""
2112;13;"2025-07-18";"FD";27;280;1;"QOM"
2113;11;"2025-07-18";"FD";349;382;1;""
2114;12;"2025-07-18";"FD";350;383;1;""
2115;2;"2025-08-15";"PM";1;1;1;""
2116;5;"2025-08-15";"FD";2;6;1;""
2117;9;"2025-08-15";"FD";4;48;1;""
2118;3;"2025-08-15";"FD";4;49;1;""
2119;16;"2025-08-15";"FD";6;92;1;""
2120;15;"2025-08-15";"FD";6;93;1;""
2121;7;"2025-08-15";"FD";6;94;1;""
2122;8;"2025-08-15";"FD";8;163;1;""
2123;1;"2025-08-15";"FD";8;164;1;""
2124;2;"2025-08-15";"AM";14;221;1;""
2125;6;"2025-08-15";"FD";17;230;1;""
2126;10;"2025-08-15";"FD";23;258;1;""
2127;4;"2025-08-15";"FD";23;259;1;""
2128;13;"2025-08-15";"FD";27;280;1;"QOM"
2129;11;"2025-08-15";"FD";349;382;1;""
2130;12;"2025-08-15";"FD";350;383;1;""
2131;2;"2025-09-19";"PM";1;1;1;""
2132;5;"2025-09-19";"FD";2;6;1;""
2133;9;"2025-09-19";"FD";4;48;1;""
2134;3;"2025-09-19";"FD";4;49;1;""
2135;16;"2025-09-19";"FD";6;92;1;""
2136;15;"2025-09-19";"FD";6;93;1;""
2137;7;"2025-09-19";"FD";6;94;1;""
2138;8;"2025-09-19";"FD";8;163;1;""
2139;1;"2025-09-19";"FD";8;164;1;""
2140;2;"2025-09-19";"AM";14;221;1;""
2141;6;"2025-09-19";"FD";17;230;1;""
2142;10;"2025-09-19";"FD";23;258;1;""
2143;4;"2025-09-19";"FD";23;259;1;""
2144;13;"2025-09-19";"FD";27;280;1;"QOM"
2145;11;"2025-09-19";"FD";349;382;1;""
2146;12;"2025-09-19";"FD";350;383;1;""
2147;2;"2025-10-17";"PM";1;1;1;""
2148;5;"2025-10-17";"FD";2;6;1;""
2149;9;"2025-10-17";"FD";4;48;1;""
2150;3;"2025-10-17";"FD";4;49;1;""
2151;16;"2025-10-17";"FD";6;92;1;""
2152;15;"2025-10-17";"FD";6;93;1;""
2153;7;"2025-10-17";"FD";6;94;1;""
2154;8;"2025-10-17";"FD";8;163;1;""
2155;1;"2025-10-17";"FD";8;164;1;""
2156;2;"2025-10-17";"AM";14;221;1;""
2157;6;"2025-10-17";"FD";17;230;1;""
2158;10;"2025-10-17";"FD";23;258;1;""
2159;4;"2025-10-17";"FD";23;259;1;""
2160;13;"2025-10-17";"FD";27;280;1;"QOM"
2161;11;"2025-10-17";"FD";349;382;1;""
2162;12;"2025-10-17";"FD";350;383;1;""
2163;2;"2025-11-14";"PM";1;1;1;""
2164;5;"2025-11-14";"FD";2;6;1;""
2165;9;"2025-11-14";"FD";4;48;1;""
2166;3;"2025-11-14";"FD";4;49;1;""
2167;16;"2025-11-14";"FD";6;92;1;""
2168;15;"2025-11-14";"FD";6;93;1;""
2169;7;"2025-11-14";"FD";6;94;1;""
2170;8;"2025-11-14";"FD";8;163;1;""
2171;1;"2025-11-14";"FD";8;164;1;""
2172;2;"2025-11-14";"AM";14;221;1;""
2173;6;"2025-11-14";"FD";17;230;1;""
2174;10;"2025-11-14";"FD";23;258;1;""
2175;4;"2025-11-14";"FD";23;259;1;""
2176;13;"2025-11-14";"FD";27;280;1;"QOM"
2177;11;"2025-11-14";"FD";349;382;1;""
2178;12;"2025-11-14";"FD";350;383;1;""
2179;2;"2025-12-19";"PM";1;1;1;""
2180;5;"2025-12-19";"FD";2;6;1;""
2181;9;"2025-12-19";"FD";4;48;1;""
2182;3;"2025-12-19";"FD";4;49;1;""
2183;16;"2025-12-19";"FD";6;92;1;""
2184;15;"2025-12-19";"FD";6;93;1;""
2185;7;"2025-12-19";"FD";6;94;1;""
2186;8;"2025-12-19";"FD";8;163;1;""
2187;1;"2025-12-19";"FD";8;164;1;""
2188;2;"2025-12-19";"AM";14;221;1;""
2189;6;"2025-12-19";"FD";17;230;1;""
2190;10;"2025-12-19";"FD";23;258;1;""
2191;4;"2025-12-19";"FD";23;259;1;""
2192;13;"2025-12-19";"FD";27;280;1;"QOM"
2193;11;"2025-12-19";"FD";349;382;1;""
2194;12;"2025-12-19";"FD";350;383;1;""
2195;7;"2025-01-20";"FD";2;35;1;""
2196;5;"2025-01-20";"FD";2;36;1;""
2197;3;"2025-01-20";"FD";2;37;1;""
2198;4;"2025-01-20";"FD";4;79;1;""
2199;16;"2025-01-20";"FD";6;149;1;""
2200;15;"2025-01-20";"FD";6;150;1;""
2201;14;"2025-01-20";"FD";6;151;1;""
2202;8;"2025-01-20";"FD";8;187;1;""
2203;2;"2025-01-20";"PM";16;226;1;""
2204;1;"2025-01-20";"FD";17;240;1;""
2205;13;"2025-01-20";"FD";23;274;1;""
2206;11;"2025-01-20";"FD";23;275;1;""
2207;10;"2025-01-20";"FD";23;276;1;""
2208;2;"2025-01-20";"AM";45;296;1;""
2209;6;"2025-01-20";"FD";50;317;1;""
2210;12;"2025-01-20";"FD";56;322;1;""
2211;7;"2025-02-17";"FD";2;35;1;""
2212;5;"2025-02-17";"FD";2;36;1;""
2213;3;"2025-02-17";"FD";2;37;1;""
2214;4;"2025-02-17";"FD";4;79;1;""
2215;16;"2025-02-17";"FD";6;149;1;""
2216;15;"2025-02-17";"FD";6;150;1;""
2217;14;"2025-02-17";"FD";6;151;1;""
2218;8;"2025-02-17";"FD";8;187;1;""
2219;2;"2025-02-17";"PM";16;226;1;""
2220;1;"2025-02-17";"FD";17;240;1;""
2221;13;"2025-02-17";"FD";23;274;1;""
2222;11;"2025-02-17";"FD";23;275;1;""
2223;10;"2025-02-17";"FD";23;276;1;""
2224;2;"2025-02-17";"AM";45;296;1;""
2225;6;"2025-02-17";"FD";50;317;1;""
2226;12;"2025-02-17";"FD";56;322;1;""
2227;7;"2025-03-17";"FD";2;35;1;""
2228;5;"2025-03-17";"FD";2;36;1;""
2229;3;"2025-03-17";"FD";2;37;1;""
2230;4;"2025-03-17";"FD";4;79;1;""
2231;16;"2025-03-17";"FD";6;149;1;""
2232;15;"2025-03-17";"FD";6;150;1;""
2233;14;"2025-03-17";"FD";6;151;1;""
2234;8;"2025-03-17";"FD";8;187;1;""
2235;2;"2025-03-17";"PM";16;226;1;""
2236;1;"2025-03-17";"FD";17;240;1;""
